Date,Close,Actual,Future_Return,Prediction,HOLD_Probability,BUY_Probability,SELL_Probability,Regime
2025-08-08,24363.30078125,1,0.009101804471857822,0,0.43509942,0.20258792,0.36231267,2
2025-08-11,24585.05078125,0,-0.003971941790719136,1,0.36293635,0.49702153,0.1400421,2
2025-08-12,24487.400390625,1,0.005388453516712133,0,0.45977324,0.10757171,0.432655,1
2025-08-13,24619.349609375,0,0.00048543816407109475,0,0.6344881,0.19955342,0.16595845,2
2025-08-14,24631.30078125,1,0.009973019276634965,0,0.67096055,0.14864443,0.18039499,1
2025-08-18,24876.94921875,0,0.004168564680625764,0,0.5658744,0.25541013,0.17871547,2
2025-08-19,24980.650390625,0,0.0027981813736617234,0,0.5927938,0.13393724,0.27326888,1
2025-08-20,25050.55078125,0,0.0013252889742787488,0,0.6398694,0.09714374,0.26298687,2
2025-08-21,25083.75,2,-0.008517482060098724,0,0.64665014,0.1670761,0.18627374,1
2025-08-22,24870.099609375,0,0.003926417350905487,0,0.5045617,0.20681787,0.28862044,2
2025-08-25,24967.75,2,-0.010241179872034878,0,0.75499415,0.09988571,0.14512016,1
2025-08-26,24712.05078125,2,-0.008544430103923584,1,0.3353514,0.4645606,0.20008796,2
2025-08-28,24500.900390625,0,-0.0030223697933294824,0,0.52858776,0.22814032,0.2432719,1
2025-08-29,24426.849609375,1,0.008114070174605414,0,0.6163795,0.13267155,0.250949,2
2025-09-01,24625.05078125,0,-0.0018457290617897026,0,0.60155123,0.12444863,0.27400014,1
2025-09-02,24579.599609375,1,0.0055107151470170646,0,0.47763044,0.1443265,0.37804314,2
2025-09-03,24715.05078125,0,0.0007788776228048189,2,0.38716027,0.22071992,0.39211988,1
2025-09-04,24734.30078125,0,0.00027084730671167456,0,0.55656356,0.20715149,0.23628493,2
2025-09-05,24741.0,0,0.0012994782193525012,0,0.66441613,0.12774533,0.20783854,1
2025-09-08,24773.150390625,0,0.003852930178235292,0,0.65179265,0.16080044,0.18740688,2
2025-09-09,24868.599609375,0,0.0042020862308871365,0,0.654156,0.1837382,0.16210575,1
2025-09-10,24973.099609375,0,0.0012974116602184615,0,0.7958206,0.085951164,0.11822823,2
2025-09-11,25005.5,0,0.004339045410009845,0,0.74378383,0.15111306,0.105103105,1
2025-09-12,25114.0,0,-0.0017838966811339896,0,0.8250867,0.07986055,0.0950527,2
2025-09-15,25069.19921875,1,0.006777256391098607,0,0.81088316,0.09489549,0.09422138,1
2025-09-16,25239.099609375,0,0.003611475529465391,0,0.6144848,0.23323186,0.15228334,2
2025-09-17,25330.25,0,0.0036853015416349333,0,0.8070885,0.10286079,0.09005073,1
2025-09-18,25423.599609375,0,-0.0037976065391384095,0,0.7947263,0.118047275,0.087226436,2
2025-09-19,25327.05078125,0,-0.004923635718664832,0,0.51688004,0.36778796,0.11533199,1
2025-09-22,25202.349609375,0,-0.0013034343973540308,0,0.67294925,0.23801395,0.08903679,2
2025-09-23,25169.5,0,-0.00447365300760838,0,0.81343824,0.118011564,0.068550155,1
2025-09-24,25056.900390625,2,-0.006626948212322681,0,0.5764094,0.32581705,0.09777354,2
2025-09-25,24890.849609375,2,-0.009487437927231501,1,0.3277194,0.58625585,0.086024806,1
2025-09-26,24654.69921875,0,-0.0008030448049409777,0,0.50111,0.27863893,0.22025104,2
2025-09-29,24634.900390625,0,-0.0009661407544825362,0,0.5169826,0.29988682,0.18313058,1
2025-09-30,24611.099609375,1,0.009150390492475902,0,0.7625468,0.15285231,0.08460086,2
2025-10-01,24836.30078125,0,0.0023332467769816567,0,0.8546442,0.11122265,0.034133203,1
2025-10-03,24894.25,1,0.007367178791287232,0,0.7712646,0.11370294,0.115032464,2
2025-10-06,25077.650390625,0,0.0012222193924698033,0,0.7295829,0.19350421,0.076912835,1
2025-10-07,25108.30078125,0,-0.0024752925801897474,0,0.8115564,0.11733124,0.07111235,2
2025-10-08,25046.150390625,1,0.005416017571936882,0,0.7278801,0.1836381,0.08848175,1
2025-10-09,25181.80078125,0,0.0041120501676790155,0,0.88614535,0.06700005,0.046854667,2
2025-10-10,25285.349609375,0,-0.0022938183927065925,0,0.80010146,0.16100077,0.038897783,0
2025-10-13,25227.349609375,0,-0.003244479132464395,0,0.8309162,0.08570536,0.08337842,2
2025-10-14,25145.5,1,0.007080820872521931,0,0.79868305,0.084788576,0.11652839,2
2025-10-15,25323.55078125,1,0.010336228211479837,0,0.90282446,0.061222382,0.035953168,2
2025-10-16,25585.30078125,0,0.004867983737610659,0,0.8514576,0.12300129,0.025541121,2
2025-10-17,25709.849609375,1,0.005184813729964155,0,0.91131437,0.034827817,0.05385777,2
2025-10-20,25843.150390625,0,0.0009847568259027106,0,0.60915995,0.1502457,0.24059436,2
2025-10-21,25868.599609375,0,0.0008814076368377499,0,0.75514644,0.09571972,0.1491338,2
2025-10-23,25891.400390625,0,-0.0037174505259611745,0,0.41362303,0.19262657,0.39375037,2
2025-10-24,25795.150390625,1,0.006625291500029773,0,0.55297756,0.12059472,0.3264277,2
2025-10-27,25966.05078125,0,-0.001149638146805021,0,0.642944,0.13624932,0.22080664,2
2025-10-28,25936.19921875,0,0.0045381040946781415,2,0.2586924,0.2319923,0.50931525,2
2025-10-29,26053.900390625,2,-0.0067571756478100875,2,0.3501613,0.28032792,0.36951074,2
2025-10-30,25877.849609375,2,-0.006018660837397216,2,0.23262571,0.12309601,0.6442783,2
2025-10-31,25722.099609375,0,0.0016036793506921665,2,0.3639256,0.04272228,0.59335214,2
2025-11-03,25763.349609375,2,-0.006431586779760301,0,0.46336117,0.07903338,0.45760545,2
2025-11-04,25597.650390625,0,-0.0034359080045569534,0,0.47276762,0.15949152,0.3677409,2
2025-11-06,25509.69921875,0,-0.0006820322478444663,0,0.50912225,0.075859316,0.4150184,2
2025-11-07,25492.30078125,0,0.0032185728871263475,2,0.29478693,0.08702713,0.61818594,2
2025-11-10,25574.349609375,0,0.0047156471705849246,2,0.4131299,0.13274576,0.45412433,2
2025-11-11,25694.94921875,1,0.0070384090258497345,0,0.88404095,0.033188626,0.08277037,2
2025-11-12,25875.80078125,0,0.00012944949620363744,0,0.76085746,0.12558986,0.11355266,0
2025-11-13,25879.150390625,0,0.001194026471448284,0,0.7780701,0.09520149,0.12672842,0
2025-11-14,25910.05078125,0,0.0039906690408659795,0,0.8490543,0.09069485,0.060250834,0
2025-11-17,26013.44921875,0,-0.003974806902018679,2,0.39733338,0.17526567,0.42740095,0
2025-11-18,25910.05078125,1,0.005503640675154298,0,0.595289,0.14938448,0.2553265,0
2025-11-19,26052.650390625,1,0.005354541588221684,0,0.67927474,0.24613199,0.074593306,0
2025-11-20,26192.150390625,0,-0.0047342428227803435,0,0.65374094,0.27230418,0.07395493,0
2025-11-21,26068.150390625,0,-0.004167936312968079,0,0.48466158,0.37142605,0.14391242,0
2025-11-24,25959.5,0,-0.002877529180069005,0,0.6031041,0.33734027,0.05955561,0
2025-11-25,25884.80078125,1,0.012381783530362567,0,0.5775167,0.21706514,0.20541821,0
2025-11-26,26205.30078125,0,0.0003911422381892571,0,0.6926013,0.23621222,0.07118641,0
2025-11-27,26215.55078125,0,-0.0004806903583736144,0,0.7762896,0.16459449,0.05911594,0
2025-11-28,26202.94921875,0,-0.0010380212747401751,0,0.8422087,0.1126344,0.045156963,0
2025-12-01,26175.75,2,-0.005484113396941881,0,0.9091903,0.059710488,0.031099258,0
2025-12-02,26032.19921875,0,-0.0017746951904364927,0,0.78095084,0.14678352,0.07226564,0
2025-12-03,25986.0,0,0.0018375278996383138,0,0.69707346,0.19382529,0.10910122,0
2025-12-04,26033.75,1,0.005865433091659877,0,0.6915248,0.17271924,0.13575597,0
2025-12-05,26186.44921875,2,-0.00862653945989178,0,0.8095328,0.09561339,0.09485381,0
2025-12-08,25960.55078125,0,-0.004657081109092687,0,0.83980155,0.08529922,0.074899174,0
2025-12-09,25839.650390625,0,-0.0031598875909956137,0,0.62724173,0.22277144,0.1499868,2
2025-12-10,25758.0,1,0.0054565875164998,0,0.53071713,0.34866646,0.12061645,0
2025-12-11,25898.55078125,1,0.005729990019651465,0,0.78696156,0.15301308,0.06002535,0
2025-12-12,26046.94921875,0,-0.0007543469807149705,0,0.5848444,0.3088444,0.10631124,0
2025-12-15,26027.30078125,2,-0.006424068837574293,0,0.55520594,0.34793523,0.09685882,0
2025-12-16,25860.099609375,0,-0.001606677033445636,0,0.5805499,0.3622841,0.057166036,0
2025-12-17,25818.55078125,0,-0.00011619552256891819,1,0.33651105,0.43321836,0.2302706,0
2025-12-18,25815.55078125,1,0.005843362036054733,0,0.618021,0.27167004,0.11030892,0
2025-12-19,25966.400390625,1,0.00793332910611566,0,0.67374086,0.25214046,0.0741187,0
2025-12-22,26172.400390625,0,0.00018148889399149937,0,0.6851298,0.19809632,0.11677385,0
2025-12-23,26177.150390625,0,-0.0013389838361685946,0,0.77607816,0.09196792,0.1319539,0
2025-12-24,26142.099609375,0,-0.0038175521330050532,0,0.4725826,0.34185746,0.18555996,0
2025-12-26,26042.30078125,0,-0.003847631310177624,0,0.45096475,0.37913835,0.16989687,0
2025-12-29,25942.099609375,0,-0.00012527898855285713,0,0.62837255,0.28786376,0.08376365,0
2025-12-30,25938.849609375,1,0.0073538342244390265,0,0.5865776,0.3514514,0.06197104,0
2025-12-31,26129.599609375,0,0.0006487344669803274,0,0.56543005,0.30855748,0.1260125,0
2026-01-01,26146.55078125,1,0.006960765170238581,0,0.5932652,0.33719105,0.06954381,0
2026-01-02,26328.55078125,0,-0.0029720587604740167,0,0.82398117,0.114289686,0.061729096,0
2026-01-05,26250.30078125,0,-0.0027276473171363724,0,0.67929167,0.1664668,0.15424153,0
2026-01-06,26178.69921875,0,-0.001449622016468255,0,0.794651,0.13281246,0.07253662,0
2026-01-07,26140.75,2,-0.010095364158449915,0,0.6634872,0.2169681,0.11954466,2
2026-01-08,25876.849609375,2,-0.007479613285493514,0,0.7039116,0.18858546,0.10750298,0
2026-01-09,25683.30078125,0,0.004164153963733375,0,0.5544179,0.22000574,0.22557636,0
2026-01-12,25790.25,0,-0.002246942885392733,0,0.694251,0.22933675,0.07641224,0
2026-01-13,25732.30078125,0,-0.00259211846006413,0,0.75284165,0.16889629,0.07826203,0
2026-01-14,25665.599609375,0,0.0011201764399650926,0,0.79329175,0.147238,0.059470244,0
2026-01-16,25694.349609375,0,-0.004236324757381116,0,0.77365404,0.16112188,0.065224044,0
2026-01-19,25585.5,2,-0.013796877137441155,0,0.78966236,0.12737331,0.08296432,0
2026-01-20,25232.5,0,-0.0029723570791637677,0,0.6828509,0.1454022,0.17174691,0
2026-01-21,25157.5,1,0.00526285960946038,0,0.7017741,0.16926447,0.12896138,0
2026-01-22,25289.900390625,2,-0.009539381186706164,0,0.58909947,0.245822,0.16507857,0
2026-01-23,25048.650390625,1,0.005060152863462841,0,0.43967295,0.28817165,0.27215537,0
2026-01-27,25175.400390625,1,0.006647346488174222,1,0.27283397,0.5370408,0.19012521,0
2026-01-28,25342.75,0,0.0030048195489833507,0,0.6735591,0.193488,0.13295285,0
2026-01-29,25418.900390625,0,-0.003865234077404689,0,0.4856247,0.1956728,0.31870255,0
2026-01-30,25320.650390625,2,-0.00917235522852089,0,0.50433475,0.23849075,0.25717455,0
2026-02-02,25088.400390625,1,0.025475932330218942,2,0.31800133,0.16676109,0.51523757,0
2026-02-03,25727.55078125,0,0.0018831648283172964,0,0.4895565,0.23067184,0.27977166,0
2026-02-04,25776.0,2,-0.00516756745616076,0,0.6325229,0.14187929,0.22559789,0
2026-02-05,25642.80078125,0,0.0019849016468285186,2,0.3151859,0.1233227,0.5614914,0
2026-02-06,25693.69921875,1,0.006756581098813275,0,0.67195135,0.114573196,0.21347547,1
2026-02-09,25867.30078125,0,0.0026229876069705504,0,0.7115065,0.16418372,0.12430984,2
2026-02-10,25935.150390625,0,0.0007209990483325601,0,0.6807899,0.17012043,0.14908966,1
2026-02-11,25953.849609375,2,-0.00565042923620962,0,0.59836787,0.13071832,0.2709138,2
2026-02-12,25807.19921875,2,-0.01302348257655217,0,0.6253158,0.12754655,0.24713767,1
2026-02-13,25471.099609375,1,0.008309432803093486,2,0.39913088,0.19461228,0.4062568,2
2026-02-16,25682.75,0,0.00166066292063749,0,0.5406036,0.22208193,0.23731454,1
2026-02-17,25725.400390625,0,0.003652002197183979,0,0.5511946,0.20447993,0.2443254,2
2026-02-18,25819.349609375,2,-0.014136684522350174,0,0.7385789,0.11922353,0.14219756,1
2026-02-19,25454.349609375,0,0.004592550680687868,0,0.47602615,0.21472763,0.30924618,2
2026-02-20,25571.25,1,0.00554333479982394,0,0.81452984,0.10474186,0.08072831,1
2026-02-23,25713.0,2,-0.011214156627970318,0,0.66969436,0.16111204,0.16919361,2
2026-02-24,25424.650390625,0,0.002275335490801167,0,0.48810384,0.23930721,0.27258894,1
2026-02-25,25482.5,0,0.0005513894339252978,0,0.6288117,0.23125836,0.13992992,2
2026-02-26,25496.55078125,2,-0.012468368500212268,0,0.5676685,0.24037774,0.19195372,1
2026-02-27,25178.650390625,2,-0.012429227421638323,0,0.49773967,0.2676405,0.23461986,2
2026-03-02,24865.69921875,2,-0.015491187895474101,1,0.3035045,0.38052368,0.31597185,1
2026-03-04,24480.5,1,0.011658274570576665,0,0.5572415,0.22875457,0.21400395,2
2026-03-05,24765.900390625,2,-0.012737318930444053,1,0.35844627,0.4481633,0.19339038,1
2026-03-06,24450.44921875,2,-0.017275692308183932,2,0.2478917,0.29767692,0.45443133,2
2026-03-09,24028.05078125,1,0.009719840791548862,0,0.44401383,0.26182967,0.29415652,2
2026-03-10,24261.599609375,2,-0.01627056774308744,1,0.38408583,0.39939514,0.21651901,2
2026-03-11,23866.849609375,2,-0.009540396930332928,1,0.2584619,0.47117916,0.27035895,2
2026-03-12,23639.150390625,2,-0.02064586811222946,2,0.19470766,0.33759615,0.4676962,2
2026-03-13,23151.099609375,1,0.011131271353117311,2,0.24611439,0.28650182,0.4673838,2
2026-03-16,23408.80078125,1,0.007362598835607637,1,0.2372347,0.38626385,0.37650147,2
2026-03-17,23581.150390625,1,0.008339304375208911,2,0.14382686,0.30116588,0.5550073,2
2026-03-18,23777.80078125,2,-0.03262077926216955,1,0.1472058,0.46541607,0.38737813,2
2026-03-19,23002.150390625,0,0.004884308965338757,1,0.09422964,0.719747,0.18602335,1
2026-03-20,23114.5,2,-0.026037751600726855,1,0.3078633,0.3817338,0.31040296,1
2026-03-23,22512.650390625,1,0.017756683156527453,0,0.5180135,0.31403846,0.16794805,1
2026-03-24,22912.400390625,1,0.01719805962740728,1,0.40349197,0.40757436,0.18893372,1
2026-03-25,23306.44921875,2,-0.02088905112938999,1,0.3257631,0.52174205,0.15249483,1
2026-03-27,22819.599609375,2,-0.02139385559374285,1,0.40089884,0.42378762,0.17531355,1
2026-03-30,22331.400390625,1,0.015583438293735208,1,0.30067924,0.4548123,0.24450846,1
2026-04-01,22679.400390625,0,0.0014858954897207788,1,0.10010769,0.7208694,0.17902288,1
2026-04-02,22713.099609375,1,0.01123362266767347,2,0.35712117,0.28134072,0.36153817,1
2026-04-06,22968.25,1,0.0067658785769486585,1,0.31664735,0.5498283,0.13352437,1
2026-04-07,23123.650390625,1,0.03778379295615997,1,0.26643306,0.37157696,0.36198995,1
2026-04-08,23997.349609375,2,-0.009261439434677166,1,0.3240312,0.3674098,0.30855897,1
2026-04-09,23775.099609375,1,0.011587753764504383,1,0.21909983,0.5141387,0.26676142,2
2026-04-10,24050.599609375,2,-0.008646321593950623,1,0.31633365,0.49135908,0.19230734,0
2026-04-13,23842.650390625,1,0.016300637062472756,1,0.28352785,0.47288248,0.24358962,0
2026-04-15,24231.30078125,0,-0.0014258739785333319,0,0.3823023,0.36049908,0.2571986,0
2026-04-16,24196.75,1,0.006480241406387144,1,0.3335479,0.36232832,0.30412373,0
2026-04-17,24353.55078125,0,0.00046394992773279853,0,0.43147048,0.42570716,0.14282233,0
2026-04-20,24364.849609375,1,0.008690798564113589,0,0.4452896,0.37450466,0.18020572,0
2026-04-21,24576.599609375,2,-0.00807678861823835,0,0.6070052,0.30090982,0.092084974,0
2026-04-22,24378.099609375,2,-0.008411190019346093,0,0.41230783,0.33476284,0.25292936,0
2026-04-23,24173.05078125,2,-0.011380506539678703,1,0.2231776,0.5193613,0.25746107,0
2026-04-24,23897.94921875,1,0.008149234824183171,2,0.2149204,0.27883464,0.5062449,0
2026-04-27,24092.69921875,0,-0.004026115924964935,0,0.3806536,0.33646965,0.2828767,0
2026-04-28,23995.69921875,1,0.007582657634449097,2,0.3640336,0.23831856,0.39764786,0
2026-04-29,24177.650390625,2,-0.007449012061355398,0,0.52286094,0.27864358,0.19849545,0
2026-04-30,23997.55078125,1,0.005073434414612388,1,0.2227905,0.4757264,0.30148306,0
2026-05-04,24119.30078125,0,-0.0035863394542201554,1,0.3761598,0.40460354,0.2192367,2
2026-05-05,24032.80078125,1,0.01240589643353629,2,0.35083586,0.22571146,0.42345262,2
2026-05-06,24330.94921875,0,-0.00017668148029703623,0,0.42934644,0.21859667,0.35205686,2
2026-05-07,24326.650390625,2,-0.006186630612244115,0,0.45907262,0.2195917,0.32133564,2
2026-05-08,24176.150390625,2,-0.014903149402549887,0,0.56389374,0.28974056,0.14636576,2
2026-05-11,23815.849609375,2,-0.018319683541890175,0,0.3634562,0.32352978,0.31301406,2
2026-05-12,23379.55078125,0,0.0014135784059419176,0,0.4220915,0.35791063,0.2199979,2
2026-05-13,23412.599609375,1,0.011831236369372666,0,0.50018746,0.2505841,0.24922849,2
2026-05-14,23689.599609375,0,-0.0019459851637491088,0,0.60195154,0.17838956,0.2196589,2
2026-05-15,23643.5,0,0.0002727692071817778,0,0.6779106,0.16885939,0.15322995,2
2026-05-18,23649.94921875,0,-0.0013509212410769411,0,0.64548934,0.16273996,0.19177069,2
2026-05-19,23618.0,0,0.0017359640951817301,0,0.6362185,0.12737797,0.23640355,2
2026-05-20,23659.0,0,-0.00018178203854768427,0,0.6684451,0.18997532,0.14157958,2
2026-05-21,23654.69921875,0,0.002731024474358801,0,0.6926415,0.12806086,0.17929767,2
2026-05-22,23719.30078125,1,0.01317064277657587,0,0.5934059,0.21689637,0.18969774,2
2026-05-25,24031.69921875,0,-0.004910181295375682,0,0.7142291,0.118079595,0.16769128,2
2026-05-26,23913.69921875,0,-0.00027385257567613674,0,0.41212237,0.22656764,0.36130998,2
2026-05-27,23907.150390625,2,-0.015033175629577955,0,0.55038077,0.23268828,0.21693094,2
2026-05-29,23547.75,2,-0.007013425513053284,0,0.4812722,0.40750808,0.11121972,2
2026-06-01,23382.599609375,0,0.00431736306319519,0,0.7018202,0.13271041,0.16546942,2
2026-06-02,23483.55078125,0,-0.0033193946094914883,0,0.6943661,0.13013054,0.17550336,2
2026-06-03,23405.599609375,0,0.00046788683297016576,0,0.6036535,0.1618362,0.2345103,2
2026-06-04,23416.55078125,0,-0.0021289028843615165,0,0.6533828,0.1632586,0.18335861,2
2026-06-05,23366.69921875,2,-0.010429338627102713,0,0.6346903,0.15677717,0.20853254,2
2026-06-08,23123.0,1,0.005150698844224255,0,0.50828326,0.22989073,0.26182607,2
2026-06-09,23242.099609375,0,-0.0011681556778996294,0,0.7650707,0.13307191,0.101857424,2
2026-06-10,23214.94921875,0,-0.0022980713363744965,0,0.56478715,0.20328061,0.23193222,2
2026-06-11,23161.599609375,1,0.019916620139797336,0,0.65675867,0.15302698,0.1902144,2
2026-06-12,23622.900390625,1,0.009778646829145199,0,0.69060767,0.115198486,0.1941939,2
2026-06-15,23853.900390625,1,0.005669932287180934,0,0.71676505,0.1766798,0.10655515,2
2026-06-16,23989.150390625,0,0.004024687267071059,0,0.5290651,0.33056995,0.14036496,2
2026-06-17,24085.69921875,0,0.0034169978003351087,0,0.5925651,0.17728771,0.23014714,2
2026-06-18,24168.0,2,-0.006409317718677587,0,0.6390744,0.1914973,0.16942832,2
2026-06-19,24013.099609375,0,0.0037396580495980825,0,0.44346341,0.2541428,0.30239376,2
2026-06-22,24102.900390625,2,-0.011567105067506356,0,0.7103449,0.14654145,0.14311364,2
2026-06-23,23824.099609375,1,0.008292056551520766,2,0.30089146,0.25578618,0.44332236,2
2026-06-24,24021.650390625,0,0.0014299437722400388,0,0.6120377,0.14261013,0.24535215,2
2026-06-25,24056.0,0,-0.004562271366810755,0,0.5619355,0.20712042,0.23094404,2
2026-06-29,23946.25,0,-0.0033616954637991636,0,0.419795,0.2926833,0.2875217,1
2026-06-30,23865.75,1,0.0058703208311072785,0,0.5783009,0.16617736,0.25552174,1
2026-07-01,24005.849609375,1,0.007075342557701703,0,0.6286269,0.21684146,0.15453167,1
2026-07-02,24175.69921875,0,0.003935786500487426,0,0.5525289,0.20738074,0.2400903,1
2026-07-03,24270.849609375,1,0.006571669412775316,0,0.63357323,0.15343368,0.21299307,1
2026-07-06,24430.349609375,0,-0.0012955357222089736,0,0.5882549,0.15289918,0.2588459,1
2026-07-07,24398.69921875,2,-0.02117524515827318,0,0.46397445,0.19955507,0.33647048,1
2026-07-08,23882.05078125,0,0.0033812004144717633,0,0.4311727,0.21955806,0.3492692,2
2026-07-09,23962.80078125,1,0.01018660596494203,0,0.6357693,0.1438532,0.22037746,2
2026-07-10,24206.900390625,0,0.0001693570555851842,0,0.73970646,0.16753845,0.09275507,2
2026-07-13,24211.0,2,-0.006565165369047166,0,0.49788946,0.2406928,0.26141775,0
2026-07-14,24052.05078125,0,0.0010996658451518648,0,0.50177866,0.23395112,0.26427022,0
2026-07-15,24078.5,0,-0.00023880225097083763,0,0.50560665,0.24655038,0.24784294,0
2026-07-16,24072.75,1,0.010865014643113069,0,0.57909644,0.16396172,0.2569418,0
2026-07-17,24334.30078125,0,-0.003936861885253551,0,0.5159191,0.39963675,0.08444412,0
2026-07-20,24238.5,0,-0.002095871495760848,0,0.49103573,0.24911863,0.25984567,0
2026-07-21,24187.69921875,2,-0.0079151479856997,0,0.5210532,0.22469705,0.2542498,0
2026-07-22,23996.25,2,-0.0052779242850445884,0,0.41854778,0.31104067,0.27041152,0
2026-07-23,23869.599609375,0,-0.004279518395644999,0,0.44741243,0.15474491,0.3978427,0
2026-07-24,23767.44921875,1,0.009613989195766948,0,0.3941581,0.3533159,0.25252607,0
2026-07-27,23995.94921875,0,-0.0004417249460887396,0,0.6862698,0.22481082,0.08891936,0
2026-07-28,23985.349609375,1,0.011042140877174367,0,0.5761338,0.19842651,0.22543973,0
2026-07-29,24250.19921875,0,0.0027608503860552247,0,0.6899289,0.13924997,0.17082113,0
2026-07-30,24317.150390625,0,0.0027326071386892803,0,0.6084246,0.18091688,0.21065854,0
2026-07-31,24383.599609375,1,0.01602311299947612,0,0.5205966,0.1764515,0.3029518,0
2026-08-03,24774.30078125,2,-0.006434102501316152,0,0.7435612,0.116126165,0.14031261,0
2026-08-04,24614.900390625,0,0.00039610154196334513,0,0.5901738,0.18436508,0.22546116,0
2026-08-05,24624.650390625,0,0.0004609043862535689,0,0.59316796,0.20962037,0.19721167,2
2026-08-06,24636.0,0,-0.0026526063230638552,0,0.55645907,0.19846766,0.24507326,1
2026-08-07,24570.650390625,0,0.0005352072662276885,0,0.6300526,0.1656834,0.20426397,1
2026-08-10,24583.80078125,0,-0.00455997685213505,0,0.557649,0.25348708,0.1888639,1
2026-08-11,24471.69921875,0,-0.0014608711753293369,0,0.433524,0.24632606,0.32015,1
2026-08-12,24435.94921875,0,-0.0016410088683697088,0,0.5893,0.17173809,0.23896195,1
2026-08-13,24395.849609375,0,-0.001223552770366676,0,0.685148,0.13593619,0.17891586,1
2026-08-14,24366.0,0,-0.003215530221415075,0,0.5219699,0.16573516,0.31229487,1
2026-08-17,24287.650390625,2,-0.00546574073098649,0,0.50995195,0.20651673,0.2835313,1
2026-08-18,24154.900390625,0,-0.0046574400300016805,0,0.5281868,0.19590734,0.27590585,1
